FCNCA|First Citizens BancShares|1O-k|18|20180221|data/SEC/10-k/FCNCA/sec_10k_18.txt
FDC|First Data Corporation|1O-k|18|20180221|data/SEC/10-k/FDC/sec_10k_18.txt
FHB|First Hawaiian Bank|1O-k|18|20180228|data/SEC/10-k/FHB/sec_10k_18.txt
FHN|First Horizon National Corporation|1O-k|18|20180228|data/SEC/10-k/FHN/sec_10k_18.txt
FSLR|First Solar|1O-k|18|20180223|data/SEC/10-k/FSLR/sec_10k_18.txt
FISV|Fiserv|1O-k|18|20180222|data/SEC/10-k/FISV/sec_10k_18.txt
FLT|Fleetcor|1O-k|18|20180301|data/SEC/10-k/FLT/sec_10k_18.txt
FLIR|Flir Systems|1O-k|18|20180223|data/SEC/10-k/FLIR/sec_10k_18.txt
FND|Floor & Decor|1O-k|18|20180305|data/SEC/10-k/FND/sec_10k_18.txt
FLO|Flowers Foods|1O-k|18|20180221|data/SEC/10-k/FLO/sec_10k_18.txt
FLR|Fluor Corporation|1O-k|18|20180220|data/SEC/10-k/FLR/sec_10k_18.txt
FMC|FMC Corporation|1O-k|18|20180228|data/SEC/10-k/FMC/sec_10k_18.txt
FNB|FNB Corporation|1O-k|18|20180228|data/SEC/10-k/FNB/sec_10k_18.txt
FNF|Fidelity National Financial|1O-k|18|20180426|data/SEC/10-k/FNF/sec_10k_18.txt
FL|Foot Locker|1O-k|18|20180329|data/SEC/10-k/FL/sec_10k_18.txt
FTNT|Fortinet|1O-k|18|20180430|data/SEC/10-k/FTNT/sec_10k_18.txt
FTV|Fortive Corporation|1O-k|18|20180228|data/SEC/10-k/FTV/sec_10k_18.txt
FBHS|Fortune Brands Home & Security|1O-k|18|20180228|data/SEC/10-k/FBHS/sec_10k_18.txt
BEN|Franklin Resources|1O-k|18|20181109|data/SEC/10-k/BEN/sec_10k_18.txt
FCX|Freeport-McMoRan|1O-k|18|20180220|data/SEC/10-k/FCX/sec_10k_18.txt
AJG|Arthur J. Gallagher & Co.|1O-k|18|20180212|data/SEC/10-k/AJG/sec_10k_18.txt
GLPI|Gaming and Leisure Properties|1O-k|18|20180504|data/SEC/10-k/GLPI/sec_10k_18.txt
GPS|Gap Inc.|1O-k|18|20180320|data/SEC/10-k/GPS/sec_10k_18.txt
EXAS|Exact Sciences|1O-k|18|20180222|data/SEC/10-k/EXAS/sec_10k_18.txt
EXEL|Exelixis|1O-k|18|20180226|data/SEC/10-k/EXEL/sec_10k_18.txt
EXC|Exelon|1O-k|18|20180209|data/SEC/10-k/EXC/sec_10k_18.txt
GTES|Gates Corporation|1O-k|18|20180315|data/SEC/10-k/GTES/sec_10k_18.txt
GLIBA|GCI Liberty|1O-k|18|20180228|data/SEC/10-k/GLIBA/sec_10k_18.txt
GD|General Dynamics|1O-k|18|20180212|data/SEC/10-k/GD/sec_10k_18.txt
GIS|General Mills|1O-k|18|20180629|data/SEC/10-k/GIS/sec_10k_18.txt
GWR|Genesee & Wyoming|1O-k|18|20180228|data/SEC/10-k/GWR/sec_10k_18.txt
G|Genpact|1O-k|18|20180301|data/SEC/10-k/G/sec_10k_18.txt
GNTX|Gentex|1O-k|18|20180221|data/SEC/10-k/GNTX/sec_10k_18.txt
GPN|Global Payments|1O-k|18|20180223|data/SEC/10-k/GPN/sec_10k_18.txt
GDDY|GoDaddy|1O-k|18|20180227|data/SEC/10-k/GDDY/sec_10k_18.txt
GS|Goldman Sachs|1O-k|18|20180226|data/SEC/10-k/GS/sec_10k_18.txt
GT|Goodyear Tire & Rubber|1O-k|18|20180208|data/SEC/10-k/GT/sec_10k_18.txt
GRA|W. R. Grace and Company|1O-k|18|20180222|data/SEC/10-k/GRA/sec_10k_18.txt
GGG|Graco|1O-k|18|20180423|data/SEC/10-k/GGG/sec_10k_18.txt
GHC|Graham Holdings Company|1O-k|18|20180223|data/SEC/10-k/GHC/sec_10k_18.txt
GWW|W. W. Grainger|1O-k|18|20180226|data/SEC/10-k/GWW/sec_10k_18.txt
LOPE|Grand Canyon Education|1O-k|18|20180221|data/SEC/10-k/LOPE/sec_10k_18.txt
GPK|Graphic Packaging|1O-k|18|20180223|data/SEC/10-k/GPK/sec_10k_18.txt
GRUB|Grubhub|1O-k|18|20180228|data/SEC/10-k/GRUB/sec_10k_18.txt
HAIN|Hain Celestial|1O-k|18|20180829|data/SEC/10-k/HAIN/sec_10k_18.txt
HAL|Halliburton|1O-k|18|20180209|data/SEC/10-k/HAL/sec_10k_18.txt
HBI|Hanesbrands|1O-k|18|20180209|data/SEC/10-k/HBI/sec_10k_18.txt
THG|Hanover Insurance|1O-k|18|20180227|data/SEC/10-k/THG/sec_10k_18.txt
HOG|Harley Davidson|1O-k|18|20180221|data/SEC/10-k/HOG/sec_10k_18.txt
HIG|The Hartford|1O-k|18|20180223|data/SEC/10-k/HIG/sec_10k_18.txt
HAS|Hasbro|1O-k|18|20180226|data/SEC/10-k/HAS/sec_10k_18.txt
HE|Hawaiian Electric Industries|1O-k|18|20180301|data/SEC/10-k/HE/sec_10k_18.txt
HCA|HCA Healthcare|1O-k|18|20180223|data/SEC/10-k/HCA/sec_10k_18.txt
HDS|HD Supply|1O-k|18|20180313|data/SEC/10-k/HDS/sec_10k_18.txt
HTA|Healthcare Trust America|1O-k|18|20180220|data/SEC/10-k/HTA/sec_10k_18.txt
HEIA|HEICO Class A|1O-k|18|20181220|data/SEC/10-k/HEIA/sec_10k_18.txt
HEI|HEICO Common|1O-k|18|20181220|data/SEC/10-k/HEI/sec_10k_18.txt
HP|Helmerich & Payne|1O-k|18|20181116|data/SEC/10-k/HP/sec_10k_18.txt
JKHY|Jack Henry & Associates|1O-k|18|20180824|data/SEC/10-k/JKHY/sec_10k_18.txt
HLF|Herbalife Nutrition|1O-k|18|20180222|data/SEC/10-k/HLF/sec_10k_18.txt
HSY|Hershey Company|1O-k|18|20180227|data/SEC/10-k/HSY/sec_10k_18.txt
HES|Hess Corporation|1O-k|18|20180221|data/SEC/10-k/HES/sec_10k_18.txt
GDI|Gardner Denver|1O-k|18|20180216|data/SEC/10-k/GDI/sec_10k_18.txt
GRMN|Garmin|1O-k|18|20180221|data/SEC/10-k/GRMN/sec_10k_18.txt
IT|Gartner|1O-k|18|20180222|data/SEC/10-k/IT/sec_10k_18.txt
HGV|Hilton Grand Vacations|1O-k|18|20180313|data/SEC/10-k/HGV/sec_10k_18.txt
HLT|Hilton Worldwide|1O-k|18|20180214|data/SEC/10-k/HLT/sec_10k_18.txt
HFC|HollyFrontier|1O-k|18|20180221|data/SEC/10-k/HFC/sec_10k_18.txt
HOLX|Hologic|1O-k|18|20181120|data/SEC/10-k/HOLX/sec_10k_18.txt
HD|Home Depot|1O-k|18|20180322|data/SEC/10-k/HD/sec_10k_18.txt
HRL|Hormel Foods|1O-k|18|20181207|data/SEC/10-k/HRL/sec_10k_18.txt
HST|Host Hotels & Resorts|1O-k|18|20180227|data/SEC/10-k/HST/sec_10k_18.txt
HPQ|HP Inc.|1O-k|18|20181213|data/SEC/10-k/HPQ/sec_10k_18.txt
HUBB|Hubbell Incorporated|1O-k|18|20180215|data/SEC/10-k/HUBB/sec_10k_18.txt
HPP|Hudson Pacific Properties|1O-k|18|20180216|data/SEC/10-k/HPP/sec_10k_18.txt
HUM|Humana|1O-k|18|20180216|data/SEC/10-k/HUM/sec_10k_18.txt
HBAN|Huntington Bancshares|1O-k|18|20180216|data/SEC/10-k/HBAN/sec_10k_18.txt
HII|Huntington Ingalls Industries|1O-k|18|20180215|data/SEC/10-k/HII/sec_10k_18.txt
HUN|Huntsman Corporation|1O-k|18|20180223|data/SEC/10-k/HUN/sec_10k_18.txt
H|Hyatt Hotels|1O-k|18|20180215|data/SEC/10-k/H/sec_10k_18.txt
IAC|IAC|1O-k|18|20180301|data/SEC/10-k/IAC/sec_10k_18.txt
ICUI|ICU Medical|1O-k|18|20180316|data/SEC/10-k/ICUI/sec_10k_18.txt
IEX|IDEX Corporation|1O-k|18|20180222|data/SEC/10-k/IEX/sec_10k_18.txt
IDXX|Idexx Laboratories|1O-k|18|20180216|data/SEC/10-k/IDXX/sec_10k_18.txt
ITW|Illinois Tool Works|1O-k|18|20180215|data/SEC/10-k/ITW/sec_10k_18.txt
ILMN|Illumina|1O-k|18|20180213|data/SEC/10-k/ILMN/sec_10k_18.txt
INCY|Incyte|1O-k|18|20180215|data/SEC/10-k/INCY/sec_10k_18.txt
IR|Ingersoll-Rand|1O-k|18|20180212|data/SEC/10-k/IR/sec_10k_18.txt
INGR|Ingredion|1O-k|18|20180221|data/SEC/10-k/INGR/sec_10k_18.txt
IART|Integra Lifesciences|1O-k|18|20180301|data/SEC/10-k/IART/sec_10k_18.txt
IBKR|Interactive Brokers|1O-k|18|20180301|data/SEC/10-k/IBKR/sec_10k_18.txt
IP|International Paper|1O-k|18|20180222|data/SEC/10-k/IP/sec_10k_18.txt
IPG|The Interpublic Group of Companies|1O-k|18|20180226|data/SEC/10-k/IPG/sec_10k_18.txt
IBM|IBM|1O-k|18|20180227|data/SEC/10-k/IBM/sec_10k_18.txt
IFF|International Flavors & Fragrances|1O-k|18|20180227|data/SEC/10-k/IFF/sec_10k_18.txt
INTU|Intuit|1O-k|18|20180831|data/SEC/10-k/INTU/sec_10k_18.txt
ISRG|Intuitive Surgical|1O-k|18|20180202|data/SEC/10-k/ISRG/sec_10k_18.txt
IVZ|Invesco|1O-k|18|20180223|data/SEC/10-k/IVZ/sec_10k_18.txt
INVH|Invitation Homes|1O-k|18|20180329|data/SEC/10-k/INVH/sec_10k_18.txt
IONS|Ionis Pharmaceuticals|1O-k|18|20180228|data/SEC/10-k/IONS/sec_10k_18.txt
IPGP|IPG Photonics|1O-k|18|20180228|data/SEC/10-k/IPGP/sec_10k_18.txt
IQV|IQVIA|1O-k|18|20180216|data/SEC/10-k/IQV/sec_10k_18.txt
HPE|Hewlett Packard Enterprise|1O-k|18|20181212|data/SEC/10-k/HPE/sec_10k_18.txt
HXL|Hexcel|1O-k|18|20180207|data/SEC/10-k/HXL/sec_10k_18.txt
HRC|Hill-Rom|1O-k|18|20181119|data/SEC/10-k/HRC/sec_10k_18.txt
JBHT|J. B. Hunt|1O-k|18|20180223|data/SEC/10-k/JBHT/sec_10k_18.txt
JBGS|JBG Smith|1O-k|18|20180312|data/SEC/10-k/JBGS/sec_10k_18.txt
JBLU|JetBlue|1O-k|18|20180216|data/SEC/10-k/JBLU/sec_10k_18.txt
JNJ|Johnson & Johnson|1O-k|18|20180221|data/SEC/10-k/JNJ/sec_10k_18.txt
JCI|Johnson Controls|1O-k|18|20181120|data/SEC/10-k/JCI/sec_10k_18.txt
JPM|JPMorgan Chase|1O-k|18|20180227|data/SEC/10-k/JPM/sec_10k_18.txt
JNPR|Juniper Networks|1O-k|18|20180223|data/SEC/10-k/JNPR/sec_10k_18.txt
KAR|Kar Auction Services|1O-k|18|20180221|data/SEC/10-k/KAR/sec_10k_18.txt
K|Kellogg's|1O-k|18|20180220|data/SEC/10-k/K/sec_10k_18.txt
KEY|Keycorp|1O-k|18|20180226|data/SEC/10-k/KEY/sec_10k_18.txt
KEYS|Keysight Technologies|1O-k|18|20181218|data/SEC/10-k/KEYS/sec_10k_18.txt
KMB|Kimberly Clark|1O-k|18|20180208|data/SEC/10-k/KMB/sec_10k_18.txt
KIM|Kimco Realty|1O-k|18|20180223|data/SEC/10-k/KIM/sec_10k_18.txt
KMI|Kinder Morgan|1O-k|18|20180209|data/SEC/10-k/KMI/sec_10k_18.txt
KEX|Kirby Corporation|1O-k|18|20180226|data/SEC/10-k/KEX/sec_10k_18.txt
KLAC|KLA-Tencor|1O-k|18|20180806|data/SEC/10-k/KLAC/sec_10k_18.txt
KNX|Knight-Swift|1O-k|18|20180301|data/SEC/10-k/KNX/sec_10k_18.txt
KSS|Kohl's|1O-k|18|20180323|data/SEC/10-k/KSS/sec_10k_18.txt
KOS|Kosmos Energy|1O-k|18|20180226|data/SEC/10-k/KOS/sec_10k_18.txt
KR|Kroger|1O-k|18|20180418|data/SEC/10-k/KR/sec_10k_18.txt
LB|L Brands|1O-k|18|20180323|data/SEC/10-k/LB/sec_10k_18.txt
LHX|L3Harris Technologies|1O-k|18|20180827|data/SEC/10-k/LHX/sec_10k_18.txt
LH|LabCorp|1O-k|18|20180227|data/SEC/10-k/LH/sec_10k_18.txt
LRCX|Lam Research|1O-k|18|20180814|data/SEC/10-k/LRCX/sec_10k_18.txt
LSTR|Landstar System|1O-k|18|20180223|data/SEC/10-k/LSTR/sec_10k_18.txt
LVS|Las Vegas Sands|1O-k|18|20180223|data/SEC/10-k/LVS/sec_10k_18.txt
LAZ|Lazard|1O-k|18|20180227|data/SEC/10-k/LAZ/sec_10k_18.txt
LM|Legg Mason|1O-k|18|20180530|data/SEC/10-k/LM/sec_10k_18.txt
LEG|Leggett & Platt|1O-k|18|20180222|data/SEC/10-k/LEG/sec_10k_18.txt
LDOS|Leidos Holdings|1O-k|18|20180223|data/SEC/10-k/LDOS/sec_10k_18.txt
LII|Lennox International|1O-k|18|20180216|data/SEC/10-k/LII/sec_10k_18.txt
IRM|Iron Mountain|1O-k|18|20180216|data/SEC/10-k/IRM/sec_10k_18.txt
ITT|ITT Inc.|1O-k|18|20180216|data/SEC/10-k/ITT/sec_10k_18.txt
JBL|Jabil|1O-k|18|20181019|data/SEC/10-k/JBL/sec_10k_18.txt
LLY|Eli Lilly and Company|1O-k|18|20180220|data/SEC/10-k/LLY/sec_10k_18.txt
LECO|Lincoln Electric|1O-k|18|20180227|data/SEC/10-k/LECO/sec_10k_18.txt
LNC|Lincoln National Corporation|1O-k|18|20180222|data/SEC/10-k/LNC/sec_10k_18.txt
LFUS|Littelfuse|1O-k|18|20180223|data/SEC/10-k/LFUS/sec_10k_18.txt
LKQ|LKQ|1O-k|18|20180228|data/SEC/10-k/LKQ/sec_10k_18.txt
LMT|Lockheed Martin|1O-k|18|20180216|data/SEC/10-k/LMT/sec_10k_18.txt
L|Loews Corporation|1O-k|18|20180215|data/SEC/10-k/L/sec_10k_18.txt
LOGM|Logmein|1O-k|18|20180220|data/SEC/10-k/LOGM/sec_10k_18.txt
LOW|Lowe's|1O-k|18|20180402|data/SEC/10-k/LOW/sec_10k_18.txt
LPLA|LPL Financial|1O-k|18|20180227|data/SEC/10-k/LPLA/sec_10k_18.txt
LULU|Lululemon Athletica|1O-k|18|20180327|data/SEC/10-k/LULU/sec_10k_18.txt
LYB|LyondellBasell|1O-k|18|20180222|data/SEC/10-k/LYB/sec_10k_18.txt
MTB|M&T Bank|1O-k|18|20180222|data/SEC/10-k/MTB/sec_10k_18.txt
MAC|Macerich|1O-k|18|20180430|data/SEC/10-k/MAC/sec_10k_18.txt
MIC|Macquarie Infrastructure Corporation|1O-k|18|20180221|data/SEC/10-k/MIC/sec_10k_18.txt
M|Macy's|1O-k|18|20180404|data/SEC/10-k/M/sec_10k_18.txt
MSG|Madison Square Garden|1O-k|18|20180817|data/SEC/10-k/MSG/sec_10k_18.txt
MAN|ManpowerGroup|1O-k|18|20180223|data/SEC/10-k/MAN/sec_10k_18.txt
MRO|Marathon Oil|1O-k|18|20180222|data/SEC/10-k/MRO/sec_10k_18.txt
MPC|Marathon Petroleum|1O-k|18|20180228|data/SEC/10-k/MPC/sec_10k_18.txt
MKL|Markel Corporation|1O-k|18|20180223|data/SEC/10-k/MKL/sec_10k_18.txt
MAR|Marriott International|1O-k|18|20180215|data/SEC/10-k/MAR/sec_10k_18.txt
MMC|Marsh & McLennan Companies|1O-k|18|20180222|data/SEC/10-k/MMC/sec_10k_18.txt
MRVL|Marvell Technology|1O-k|18|20180329|data/SEC/10-k/MRVL/sec_10k_18.txt
MAS|Masco|1O-k|18|20180208|data/SEC/10-k/MAS/sec_10k_18.txt
MASI|Masimo|1O-k|18|20180228|data/SEC/10-k/MASI/sec_10k_18.txt
MA|Mastercard|1O-k|18|20180214|data/SEC/10-k/MA/sec_10k_18.txt
MTCH|Match Group|1O-k|18|20180301|data/SEC/10-k/MTCH/sec_10k_18.txt
MXIM|Maxim Integrated|1O-k|18|20180817|data/SEC/10-k/MXIM/sec_10k_18.txt
MCD|McDonald's|1O-k|18|20180223|data/SEC/10-k/MCD/sec_10k_18.txt
MCK|McKesson|1O-k|18|20180524|data/SEC/10-k/MCK/sec_10k_18.txt
MDU|MDU Resources|1O-k|18|20180223|data/SEC/10-k/MDU/sec_10k_18.txt
MD|Mednax|1O-k|18|20180214|data/SEC/10-k/MD/sec_10k_18.txt
MDT|Medtronic|1O-k|18|20180622|data/SEC/10-k/MDT/sec_10k_18.txt
MRK|Merck & Co|1O-k|18|20180227|data/SEC/10-k/MRK/sec_10k_18.txt
LPT|Liberty Property Trust|1O-k|18|20180301|data/SEC/10-k/LPT/sec_10k_18.txt
LSXMA|Liberty Sirius XM Series A|1O-k|18|20180301|data/SEC/10-k/LSXMA/sec_10k_18.txt
LSXMK|Liberty Sirius XM Series C|1O-k|18|20180301|data/SEC/10-k/LSXMK/sec_10k_18.txt
LSI|Life Storage|1O-k|18|20180227|data/SEC/10-k/LSI/sec_10k_18.txt
CPRI|Capri Holdings|1O-k|18|20180530|data/SEC/10-k/CPRI/sec_10k_18.txt
MIK|The Michaels Companies|1O-k|18|20180322|data/SEC/10-k/MIK/sec_10k_18.txt
MCHP|Microchip Technology|1O-k|18|20180518|data/SEC/10-k/MCHP/sec_10k_18.txt
MU|Micron Technology|1O-k|18|20181015|data/SEC/10-k/MU/sec_10k_18.txt
MSFT|Microsoft|1O-k|18|20180803|data/SEC/10-k/MSFT/sec_10k_18.txt
MIDD|Middleby Corporation|1O-k|18|20180228|data/SEC/10-k/MIDD/sec_10k_18.txt
MKSI|MKS Instruments|1O-k|18|20180228|data/SEC/10-k/MKSI/sec_10k_18.txt
MHK|Mohawk Industries|1O-k|18|20180228|data/SEC/10-k/MHK/sec_10k_18.txt
MOH|Molina Healthcare|1O-k|18|20180301|data/SEC/10-k/MOH/sec_10k_18.txt
TAP|Molson Coors Brewing|1O-k|18|20180214|data/SEC/10-k/TAP/sec_10k_18.txt
MDLZ|Mondelez International|1O-k|18|20180209|data/SEC/10-k/MDLZ/sec_10k_18.txt
MPWR|Monolithic Power Systems|1O-k|18|20180301|data/SEC/10-k/MPWR/sec_10k_18.txt
MNST|Monster Beverage|1O-k|18|20180301|data/SEC/10-k/MNST/sec_10k_18.txt
MCO|Moody's Corporation|1O-k|18|20180227|data/SEC/10-k/MCO/sec_10k_18.txt
MS|Morgan Stanley|1O-k|18|20180227|data/SEC/10-k/MS/sec_10k_18.txt
MORN|Morningstar, Inc.|1O-k|18|20180301|data/SEC/10-k/MORN/sec_10k_18.txt
MOS|The Mosaic Company|1O-k|18|20180221|data/SEC/10-k/MOS/sec_10k_18.txt
MSI|Motorola Solutions|1O-k|18|20180216|data/SEC/10-k/MSI/sec_10k_18.txt
MSM|MSC Industrial Direct|1O-k|18|20181030|data/SEC/10-k/MSM/sec_10k_18.txt
MSCI|MSCI|1O-k|18|20180226|data/SEC/10-k/MSCI/sec_10k_18.txt
NBR|Nabors Industries|1O-k|18|20180329|data/SEC/10-k/NBR/sec_10k_18.txt
NDAQ|Nasdaq, Inc.|1O-k|18|20180228|data/SEC/10-k/NDAQ/sec_10k_18.txt
NFG|National Fuel Gas|1O-k|18|20181116|data/SEC/10-k/NFG/sec_10k_18.txt
NATI|National Instruments|1O-k|18|20180222|data/SEC/10-k/NATI/sec_10k_18.txt
NOV|National Oilwell Varco|1O-k|18|20180216|data/SEC/10-k/NOV/sec_10k_18.txt
NNN|National Retail Properties|1O-k|18|20180213|data/SEC/10-k/NNN/sec_10k_18.txt
NAVI|Navient Corporation|1O-k|18|20180226|data/SEC/10-k/NAVI/sec_10k_18.txt
NCR|NCR Corporation|1O-k|18|20180226|data/SEC/10-k/NCR/sec_10k_18.txt
NKTR|Nektar Therapeutics|1O-k|18|20180301|data/SEC/10-k/NKTR/sec_10k_18.txt
NTAP|Netapp|1O-k|18|20180619|data/SEC/10-k/NTAP/sec_10k_18.txt
NBIX|Neurocrine Biosciences|1O-k|18|20180213|data/SEC/10-k/NBIX/sec_10k_18.txt
NRZ|New Residential Invt|1O-k|18|20180215|data/SEC/10-k/NRZ/sec_10k_18.txt
NYCB|New York Community Bank|1O-k|18|20180302|data/SEC/10-k/NYCB/sec_10k_18.txt
NWL|Newell Brands|1O-k|18|20180301|data/SEC/10-k/NWL/sec_10k_18.txt
NEU|Newmarket Corporation|1O-k|18|20180215|data/SEC/10-k/NEU/sec_10k_18.txt
NEM|Newmont Mining|1O-k|18|20180222|data/SEC/10-k/NEM/sec_10k_18.txt
NWSA|News Corp Class A|1O-k|18|20180815|data/SEC/10-k/NWSA/sec_10k_18.txt
NWS|News Corp Class B|1O-k|18|20180815|data/SEC/10-k/NWS/sec_10k_18.txt
MCY|Mercury General|1O-k|18|20180208|data/SEC/10-k/MCY/sec_10k_18.txt
MET|Metlife|1O-k|18|20180301|data/SEC/10-k/MET/sec_10k_18.txt
MTD|Mettler Toledo|1O-k|18|20180209|data/SEC/10-k/MTD/sec_10k_18.txt
MFA|MFA Financial|1O-k|18|20180215|data/SEC/10-k/MFA/sec_10k_18.txt
MGM|MGM Resorts International|1O-k|18|20180301|data/SEC/10-k/MGM/sec_10k_18.txt
JWN|Nordstrom|1O-k|18|20180319|data/SEC/10-k/JWN/sec_10k_18.txt
NTRS|Northern Trust|1O-k|18|20180227|data/SEC/10-k/NTRS/sec_10k_18.txt
NCLH|Norwegian Cruise Line|1O-k|18|20180227|data/SEC/10-k/NCLH/sec_10k_18.txt
NRG|NRG Energy|1O-k|18|20180301|data/SEC/10-k/NRG/sec_10k_18.txt
NUS|Nu Skin Enterprises|1O-k|18|20180216|data/SEC/10-k/NUS/sec_10k_18.txt
NUAN|Nuance Communications|1O-k|18|20181120|data/SEC/10-k/NUAN/sec_10k_18.txt
NUE|Nucor|1O-k|18|20180228|data/SEC/10-k/NUE/sec_10k_18.txt
NTNX|Nutanix|1O-k|18|20180924|data/SEC/10-k/NTNX/sec_10k_18.txt
NVDA|Nvidia|1O-k|18|20180228|data/SEC/10-k/NVDA/sec_10k_18.txt
NVR|NVR, Inc.|1O-k|18|20180214|data/SEC/10-k/NVR/sec_10k_18.txt
ORLY|O'Reilly Auto Parts|1O-k|18|20180228|data/SEC/10-k/ORLY/sec_10k_18.txt
OXY|Occidental Petroleum|1O-k|18|20180223|data/SEC/10-k/OXY/sec_10k_18.txt
OGE|Oklahoma Gas & Electric|1O-k|18|20180222|data/SEC/10-k/OGE/sec_10k_18.txt
OKTA|Okta|1O-k|18|20180312|data/SEC/10-k/OKTA/sec_10k_18.txt
ODFL|Old Dominion Freight Line|1O-k|18|20180227|data/SEC/10-k/ODFL/sec_10k_18.txt
ORI|Old Republic International|1O-k|18|20180228|data/SEC/10-k/ORI/sec_10k_18.txt
OLN|Olin Corporation|1O-k|18|20180226|data/SEC/10-k/OLN/sec_10k_18.txt
OHI|Omega Healthcare Investors|1O-k|18|20180223|data/SEC/10-k/OHI/sec_10k_18.txt
OMC|Omnicom Group|1O-k|18|20180215|data/SEC/10-k/OMC/sec_10k_18.txt
ON|ON Semiconductor|1O-k|18|20180221|data/SEC/10-k/ON/sec_10k_18.txt
OMF|OneMain Financial|1O-k|18|20180221|data/SEC/10-k/OMF/sec_10k_18.txt
OKE|Oneok|1O-k|18|20180227|data/SEC/10-k/OKE/sec_10k_18.txt
ORCL|Oracle Corporation|1O-k|18|20180622|data/SEC/10-k/ORCL/sec_10k_18.txt
OSK|Oshkosh Corporation|1O-k|18|20181120|data/SEC/10-k/OSK/sec_10k_18.txt
OUT|Outfront Media|1O-k|18|20180228|data/SEC/10-k/OUT/sec_10k_18.txt
OC|Owens Corning|1O-k|18|20180221|data/SEC/10-k/OC/sec_10k_18.txt
OI|Owens Illinois|1O-k|18|20180214|data/SEC/10-k/OI/sec_10k_18.txt
PCAR|Paccar|1O-k|18|20180221|data/SEC/10-k/PCAR/sec_10k_18.txt
PKG|Packaging Corporation of America|1O-k|18|20180228|data/SEC/10-k/PKG/sec_10k_18.txt
PACW|Pacwest Bancorp|1O-k|18|20180301|data/SEC/10-k/PACW/sec_10k_18.txt
PANW|Palo Alto Networks|1O-k|18|20180913|data/SEC/10-k/PANW/sec_10k_18.txt
PGRE|Paramount Group|1O-k|18|20180215|data/SEC/10-k/PGRE/sec_10k_18.txt
PK|Park Hotels & Resorts|1O-k|18|20180301|data/SEC/10-k/PK/sec_10k_18.txt
PH|Parker Hannifin|1O-k|18|20180824|data/SEC/10-k/PH/sec_10k_18.txt
PE|Parsley Energy|1O-k|18|20180228|data/SEC/10-k/PE/sec_10k_18.txt
PTEN|Patterson-UTI|1O-k|18|20180220|data/SEC/10-k/PTEN/sec_10k_18.txt
PAYX|Paychex|1O-k|18|20180720|data/SEC/10-k/PAYX/sec_10k_18.txt
PAYC|Paycom|1O-k|18|20180214|data/SEC/10-k/PAYC/sec_10k_18.txt
NEE|NextEra Energy|1O-k|18|20180216|data/SEC/10-k/NEE/sec_10k_18.txt
NLSN|Nielsen Holdings|1O-k|18|20180208|data/SEC/10-k/NLSN/sec_10k_18.txt
NKE|Nike, Inc.|1O-k|18|20180725|data/SEC/10-k/NKE/sec_10k_18.txt
NI|Nisource|1O-k|18|20180220|data/SEC/10-k/NI/sec_10k_18.txt
NBL|Noble Energy|1O-k|18|20180220|data/SEC/10-k/NBL/sec_10k_18.txt
NDSN|Nordson Corporation|1O-k|18|20181214|data/SEC/10-k/NDSN/sec_10k_18.txt
PEP|Pepsico|1O-k|18|20180213|data/SEC/10-k/PEP/sec_10k_18.txt
PKI|PerkinElmer|1O-k|18|20180227|data/SEC/10-k/PKI/sec_10k_18.txt
PRGO|Perrigo|1O-k|18|20180301|data/SEC/10-k/PRGO/sec_10k_18.txt
PFE|Pfizer|1O-k|18|20180222|data/SEC/10-k/PFE/sec_10k_18.txt
PM|Philip Morris International|1O-k|18|20180213|data/SEC/10-k/PM/sec_10k_18.txt
PSX|Phillips 66|1O-k|18|20180223|data/SEC/10-k/PSX/sec_10k_18.txt
PPC|Pilgrim's Pride|1O-k|18|20180216|data/SEC/10-k/PPC/sec_10k_18.txt
PNFP|Pinnacle Financial Partners|1O-k|18|20180228|data/SEC/10-k/PNFP/sec_10k_18.txt
PF|Pinnacle Foods|1O-k|18|20180301|data/SEC/10-k/PF/sec_10k_18.txt
PNW|Pinnacle West Capital|1O-k|18|20180223|data/SEC/10-k/PNW/sec_10k_18.txt
PXD|Pioneer Natural Resources|1O-k|18|20180220|data/SEC/10-k/PXD/sec_10k_18.txt
ESI|Element Solutions|1O-k|18|20180228|data/SEC/10-k/ESI/sec_10k_18.txt
PNC|PNC Financial Services|1O-k|18|20180228|data/SEC/10-k/PNC/sec_10k_18.txt
PII|Polaris Industries|1O-k|18|20180215|data/SEC/10-k/PII/sec_10k_18.txt
POOL|Pool Corporation|1O-k|18|20180228|data/SEC/10-k/POOL/sec_10k_18.txt
BPOP|Popular, Inc.|1O-k|18|20180301|data/SEC/10-k/BPOP/sec_10k_18.txt
POST|Post Holdings|1O-k|18|20181116|data/SEC/10-k/POST/sec_10k_18.txt
PPG|PPG Industries|1O-k|18|20180628|data/SEC/10-k/PPG/sec_10k_18.txt
PPL|PPL|1O-k|18|20180222|data/SEC/10-k/PPL/sec_10k_18.txt
PRAH|PRA Health Sciences|1O-k|18|20180222|data/SEC/10-k/PRAH/sec_10k_18.txt
PINC|Premier|1O-k|18|20180823|data/SEC/10-k/PINC/sec_10k_18.txt
TROW|T. Rowe Price|1O-k|18|20180216|data/SEC/10-k/TROW/sec_10k_18.txt
PFG|Principal Financial Group|1O-k|18|20180209|data/SEC/10-k/PFG/sec_10k_18.txt
